match_id,match_date,map_name,match_type,total_players,winner_team,match_duration_minutes,total_kills
M001433,2025-04-16,Erangel,Arcade,100,Team_X,15,59
M001434,2025-06-15,Vikendi,Classic Squad,100,Team_R,32,159
M001435,2025-07-16,Sanhok,Arcade,60,Team_G,25,152
M001436,2025-10-11,Miramar,Classic Squad,100,Team_T,30,152
M001437,2025-08-28,Miramar,Classic Duo,100,Team_R,33,104
M001438,2025-08-02,Vikendi,Classic Squad,100,Team_U,24,148
M001439,2025-10-07,Livik,Classic Squad,100,Team_Z,22,122
M001440,2025-03-23,Vikendi,Classic Squad,60,Team_B,26,158
M001441,2025-02-01,Erangel,Classic Solo,100,Team_J,33,119
M001442,2025-05-02,Erangel,Classic Duo,60,Team_G,32,66
M001443,2025-06-30,Erangel,Classic Squad,100,Team_V,24,89
M001444,2025-08-15,Livik,Classic Duo,60,Team_H,28,54
M001445,2025-12-15,Livik,Classic Duo,100,Team_V,30,147
M001446,2025-02-05,Miramar,Classic Duo,60,Team_W,23,112
M001447,2025-08-23,Sanhok,Arcade,100,Team_I,33,111
M001448,2025-08-25,Livik,Classic Squad,60,Team_S,34,135
M001449,2025-07-26,Sanhok,Arcade,100,Team_K,21,83
M001450,2025-06-11,Erangel,Classic Squad,60,Team_N,18,140
M001451,2025-02-20,Livik,Classic Solo,100,Team_S,21,147
M001452,2025-10-21,Miramar,Classic Solo,100,Team_L,34,68
M001453,2025-04-22,Miramar,Classic Squad,100,Team_D,21,141
M001454,2025-03-31,Miramar,Classic Duo,60,Team_X,24,71
M001455,2025-11-11,Livik,Classic Solo,100,Team_V,20,128
M001456,2025-12-26,Sanhok,Classic Squad,60,Team_H,34,129
M001457,2025-09-18,Livik,Classic Duo,100,Team_T,22,58
M001458,2025-10-10,Sanhok,Arcade,60,Team_T,17,56
M001459,2025-08-07,Miramar,Classic Squad,100,Team_E,21,153
M001460,2025-12-27,Sanhok,Classic Solo,100,Team_J,34,110
M001461,2025-02-21,Vikendi,Classic Solo,60,Team_Y,17,119
M001462,2025-01-20,Erangel,Arcade,60,Team_D,26,129
M001463,2025-07-16,Erangel,Classic Solo,60,Team_F,17,76
M001464,2025-08-28,Miramar,Classic Duo,100,Team_C,33,131
M001465,2025-03-31,Livik,Arcade,100,Team_M,26,114
M001466,2025-06-09,Sanhok,Classic Duo,100,Team_Y,29,59
M001467,2025-07-05,Sanhok,Classic Duo,100,Team_L,25,106
M001468,2025-06-09,Erangel,Classic Solo,60,Team_G,23,53
M001469,2025-12-08,Vikendi,Classic Squad,100,Team_T,29,63
M001470,2025-04-25,Erangel,Arcade,100,Team_M,17,63
M001471,2025-03-02,Sanhok,Classic Squad,60,Team_Z,21,103
M001472,2025-05-21,Erangel,Classic Solo,100,Team_I,35,138
M001473,2025-06-08,Livik,Classic Solo,60,Team_P,32,51
M001474,2025-03-01,Erangel,Classic Duo,100,Team_C,32,87
M001475,2025-01-21,Vikendi,Classic Solo,100,Team_W,28,60
M001476,2025-06-05,Erangel,Classic Squad,100,Team_M,17,125
M001477,2025-10-23,Erangel,Classic Duo,60,Team_A,16,134
M001478,2025-03-30,Erangel,Classic Duo,60,Team_V,19,137
M001479,2025-12-19,Erangel,Classic Squad,100,Team_Y,17,120
M001480,2025-09-17,Miramar,Classic Solo,60,Team_U,35,54
M001481,2025-04-28,Livik,Arcade,60,Team_S,23,121
M001482,2025-06-21,Sanhok,Arcade,100,Team_P,19,158
M001483,2025-03-29,Sanhok,Arcade,60,Team_J,22,70
M001484,2025-03-08,Vikendi,Classic Squad,100,Team_O,20,90
M001485,2025-05-27,Sanhok,Classic Solo,100,Team_M,18,92
M001486,2025-01-16,Livik,Classic Squad,100,Team_F,17,121
M001487,2025-09-17,Vikendi,Classic Squad,60,Team_O,32,91
M001488,2025-09-29,Livik,Classic Duo,100,Team_P,16,151
M001489,2025-03-31,Livik,Classic Duo,100,Team_P,32,53
M001490,2025-11-05,Sanhok,Classic Solo,100,Team_D,27,67
M001491,2025-10-03,Miramar,Classic Duo,60,Team_M,33,111
M001492,2025-11-08,Sanhok,Classic Squad,100,Team_M,30,121
M001493,2025-08-03,Sanhok,Classic Solo,60,Team_K,34,65
M001494,2025-07-23,Vikendi,Classic Squad,60,Team_W,15,150
M001495,2025-11-11,Erangel,Classic Solo,60,Team_R,31,75
M001496,2025-02-26,Livik,Classic Duo,100,Team_U,17,83
M001497,2025-02-19,Vikendi,Classic Duo,60,Team_W,35,83
M001498,2025-05-29,Erangel,Classic Squad,100,Team_F,20,65
M001499,2025-09-16,Vikendi,Arcade,100,Team_D,15,129
M001500,2025-08-22,Livik,Arcade,60,Team_P,35,88
M001501,2025-10-19,Vikendi,Classic Solo,60,Team_K,16,98
M001502,2025-10-03,Miramar,Classic Duo,60,Team_E,34,105
M001503,2025-04-17,Vikendi,Arcade,60,Team_F,22,157
M001504,2025-11-12,Vikendi,Classic Solo,60,Team_O,34,70
M001505,2025-01-20,Miramar,Classic Solo,100,Team_D,22,65
M001506,2025-09-29,Erangel,Classic Solo,100,Team_X,21,100
M001507,2025-08-24,Sanhok,Arcade,60,Team_G,31,114
M001508,2025-10-29,Miramar,Classic Duo,100,Team_D,23,121
M001509,2025-08-31,Miramar,Classic Solo,60,Team_K,30,142
M001510,2025-07-16,Livik,Classic Duo,100,Team_F,18,109
M001511,2025-10-29,Vikendi,Arcade,60,Team_V,15,155
M001512,2025-04-10,Erangel,Arcade,100,Team_W,17,126
M001513,2025-07-03,Erangel,Classic Squad,100,Team_A,31,118
M001514,2025-11-12,Erangel,Classic Solo,100,Team_K,24,60
M001515,2025-04-23,Erangel,Arcade,100,Team_U,35,160
M001516,2025-01-24,Erangel,Classic Solo,60,Team_J,25,83
M001517,2025-03-12,Livik,Classic Duo,100,Team_A,15,74
M001518,2025-07-01,Erangel,Classic Squad,100,Team_K,17,53
M001519,2025-05-20,Livik,Arcade,100,Team_Z,19,109
M001520,2025-06-12,Vikendi,Classic Duo,100,Team_V,27,116
M001521,2025-06-08,Vikendi,Classic Solo,60,Team_I,27,153
M001522,2025-06-18,Sanhok,Classic Squad,60,Team_G,16,148
M001523,2025-11-08,Sanhok,Classic Solo,60,Team_Z,27,115
M001524,2025-07-05,Miramar,Classic Duo,60,Team_P,15,137
M001525,2025-03-02,Sanhok,Classic Duo,60,Team_C,30,120
M001526,2025-05-06,Erangel,Classic Solo,60,Team_U,27,144
M001527,2025-02-12,Miramar,Classic Squad,100,Team_F,19,71
M001528,2025-10-21,Sanhok,Arcade,100,Team_B,35,154
M001529,2025-09-02,Livik,Classic Squad,100,Team_P,19,118
M001530,2025-09-07,Livik,Classic Solo,100,Team_M,22,73
M001531,2025-07-15,Vikendi,Classic Duo,60,Team_P,29,129
M001532,2025-04-22,Livik,Classic Solo,60,Team_Y,27,61
M001533,2025-12-04,Livik,Classic Duo,100,Team_G,18,112
M001534,2025-07-27,Erangel,Classic Duo,100,Team_E,24,53
M001535,2025-10-01,Miramar,Classic Duo,100,Team_P,25,137
M001536,2025-08-11,Vikendi,Classic Solo,100,Team_S,24,92
M001537,2025-11-19,Miramar,Classic Solo,60,Team_H,18,50
M001538,2025-11-11,Miramar,Classic Duo,100,Team_B,16,114
M001539,2025-09-12,Livik,Classic Duo,60,Team_X,24,89
M001540,2025-06-07,Erangel,Classic Squad,60,Team_U,17,93
M001541,2025-06-11,Vikendi,Arcade,100,Team_P,32,71
M001542,2025-04-16,Livik,Arcade,60,Team_G,30,54
M001543,2025-06-28,Livik,Arcade,60,Team_O,16,91
M001544,2025-05-03,Miramar,Classic Squad,100,Team_J,33,135
M001545,2025-11-29,Vikendi,Classic Solo,60,Team_Y,19,129
M001546,2025-11-03,Sanhok,Classic Solo,60,Team_W,32,66
M001547,2025-07-12,Livik,Classic Duo,60,Team_G,26,80
M001548,2025-10-19,Erangel,Classic Squad,60,Team_B,31,122
M001549,2025-05-08,Erangel,Classic Squad,100,Team_W,34,77
M001550,2025-11-09,Sanhok,Classic Duo,60,Team_T,32,83
M001551,2025-01-08,Livik,Arcade,100,Team_M,32,128
M001552,2025-01-18,Erangel,Classic Squad,100,Team_D,25,82
M001553,2025-05-16,Livik,Arcade,100,Team_C,29,67
M001554,2025-07-09,Miramar,Classic Solo,60,Team_P,35,142
M001555,2025-09-29,Miramar,Arcade,60,Team_M,34,86
M001556,2025-03-26,Sanhok,Classic Squad,60,Team_M,18,134
M001557,2025-10-31,Livik,Arcade,100,Team_M,30,106
M001558,2025-02-02,Sanhok,Classic Squad,100,Team_H,15,55
M001559,2025-11-19,Erangel,Arcade,100,Team_U,26,142
M001560,2025-08-30,Livik,Classic Squad,60,Team_U,30,108
M001561,2025-06-21,Sanhok,Arcade,100,Team_V,31,87
M001562,2025-07-02,Livik,Classic Duo,60,Team_I,31,74
M001563,2025-03-27,Livik,Classic Squad,60,Team_C,32,66
M001564,2025-04-14,Livik,Classic Duo,100,Team_F,18,69
M001565,2025-02-02,Vikendi,Classic Squad,100,Team_U,35,56
M001566,2025-08-13,Erangel,Classic Duo,60,Team_A,15,108
M001567,2025-01-12,Livik,Classic Solo,60,Team_V,29,120
M001568,2025-02-15,Livik,Classic Squad,60,Team_I,33,69
M001569,2025-07-13,Livik,Classic Solo,60,Team_Z,31,147
M001570,2025-12-29,Miramar,Classic Duo,60,Team_I,24,148
M001571,2025-07-11,Miramar,Classic Duo,100,Team_R,35,97
M001572,2025-08-29,Vikendi,Classic Duo,60,Team_E,20,107
M001573,2025-07-04,Erangel,Arcade,60,Team_L,17,106
M001574,2025-11-28,Erangel,Arcade,100,Team_X,33,159
M001575,2025-07-19,Vikendi,Arcade,100,Team_V,22,159
M001576,2025-06-19,Livik,Classic Solo,60,Team_T,24,153
M001577,2025-04-27,Sanhok,Classic Duo,60,Team_I,22,139
M001578,2025-05-30,Sanhok,Arcade,100,Team_C,16,71
M001579,2025-03-18,Vikendi,Arcade,60,Team_H,27,57
M001580,2025-11-24,Vikendi,Classic Solo,60,Team_L,34,158
M001581,2025-05-07,Vikendi,Classic Duo,60,Team_R,34,68
M001582,2025-07-30,Livik,Arcade,100,Team_N,22,119
M001583,2025-08-05,Vikendi,Classic Squad,100,Team_B,32,132
M001584,2025-03-26,Vikendi,Arcade,60,Team_R,29,70
M001585,2025-02-15,Livik,Classic Duo,100,Team_Y,34,62
M001586,2025-08-05,Sanhok,Classic Solo,60,Team_I,33,123
M001587,2025-01-26,Miramar,Classic Solo,100,Team_V,34,147
M001588,2025-09-12,Vikendi,Classic Duo,60,Team_C,32,63
M001589,2025-09-15,Miramar,Arcade,60,Team_N,33,72
M001590,2025-08-14,Miramar,Classic Duo,60,Team_O,21,153
M001591,2025-09-24,Erangel,Classic Solo,60,Team_C,22,94
M001592,2025-01-21,Livik,Classic Solo,100,Team_F,30,156
M001593,2025-05-05,Sanhok,Classic Solo,100,Team_S,35,159
M001594,2025-04-27,Livik,Classic Duo,60,Team_L,24,50
M001595,2025-07-18,Erangel,Arcade,100,Team_W,34,71
M001596,2025-09-06,Miramar,Classic Solo,100,Team_A,30,141
M001597,2025-08-04,Livik,Classic Squad,100,Team_X,30,148
M001598,2025-09-03,Miramar,Classic Squad,100,Team_K,18,51
M001599,2025-01-18,Vikendi,Arcade,60,Team_D,15,57
M001600,2025-09-29,Miramar,Arcade,60,Team_Q,32,148
M001601,2025-04-11,Erangel,Classic Duo,60,Team_V,17,64
M001602,2025-07-29,Miramar,Classic Duo,60,Team_M,24,157
M001603,2025-06-28,Vikendi,Classic Squad,60,Team_R,27,133
M001604,2025-08-14,Sanhok,Classic Duo,60,Team_E,26,137
M001605,2025-01-09,Vikendi,Classic Squad,100,Team_W,22,99
M001606,2025-01-21,Sanhok,Classic Solo,100,Team_H,25,78
M001607,2025-06-18,Vikendi,Classic Solo,60,Team_L,30,102
M001608,2025-03-25,Livik,Classic Squad,60,Team_L,16,97
M001609,2025-12-26,Erangel,Arcade,100,Team_Y,25,143
M001610,2025-02-02,Livik,Classic Solo,100,Team_G,34,59
M001611,2025-05-09,Miramar,Arcade,100,Team_O,18,149
M001612,2025-04-24,Erangel,Classic Squad,100,Team_U,33,111
M001613,2025-03-18,Sanhok,Classic Duo,60,Team_Z,30,99
M001614,2025-08-17,Vikendi,Classic Solo,100,Team_W,29,159
M001615,2025-09-23,Miramar,Classic Squad,60,Team_D,33,121
M001616,2025-03-01,Miramar,Classic Solo,60,Team_X,16,116
M001617,2025-08-22,Miramar,Classic Duo,100,Team_P,32,79
M001618,2025-11-18,Livik,Classic Solo,60,Team_T,32,151
M001619,2025-07-06,Miramar,Classic Solo,60,Team_M,25,146
M001620,2025-10-16,Miramar,Classic Duo,60,Team_U,22,114
M001621,2025-01-13,Vikendi,Classic Duo,100,Team_D,25,54
M001622,2025-07-26,Miramar,Classic Duo,60,Team_D,20,133
M001623,2025-12-05,Sanhok,Classic Duo,60,Team_Z,32,95
M001624,2025-12-08,Miramar,Classic Duo,100,Team_S,25,157
M001625,2025-04-13,Vikendi,Classic Duo,100,Team_S,21,136
M001626,2025-07-30,Miramar,Classic Duo,100,Team_G,16,79
M001627,2025-03-15,Sanhok,Classic Solo,60,Team_U,21,60
M001628,2025-02-19,Sanhok,Classic Duo,60,Team_V,20,61
M001629,2025-08-06,Miramar,Classic Duo,100,Team_R,31,108
M001630,2025-07-20,Sanhok,Classic Squad,60,Team_G,29,93
M001631,2025-04-06,Livik,Classic Solo,100,Team_G,22,121
M001632,2025-08-22,Vikendi,Arcade,100,Team_Q,17,108
M001633,2025-11-03,Vikendi,Arcade,60,Team_L,35,124
M001634,2025-12-17,Miramar,Classic Duo,60,Team_P,24,128
M001635,2025-11-11,Vikendi,Arcade,60,Team_U,27,91
M001636,2025-07-25,Miramar,Classic Duo,60,Team_H,24,149
M001637,2025-01-05,Sanhok,Arcade,60,Team_C,27,149
M001638,2025-06-11,Erangel,Classic Solo,60,Team_L,34,52
M001639,2025-01-08,Sanhok,Classic Duo,60,Team_B,35,145
M001640,2025-04-26,Vikendi,Classic Squad,100,Team_A,26,54
M001641,2025-07-05,Erangel,Classic Squad,100,Team_O,22,92
M001642,2025-12-28,Miramar,Classic Duo,60,Team_Z,29,95
M001643,2025-11-11,Vikendi,Classic Squad,100,Team_Q,17,63
M001644,2025-01-10,Livik,Classic Solo,100,Team_R,20,79
M001645,2025-08-12,Vikendi,Classic Duo,100,Team_A,34,123
M001646,2025-07-01,Vikendi,Classic Squad,100,Team_K,31,100
M001647,2025-04-24,Sanhok,Classic Duo,60,Team_A,30,139
M001648,2025-02-28,Vikendi,Classic Solo,100,Team_A,27,51
M001649,2025-05-02,Sanhok,Arcade,100,Team_A,33,66
M001650,2025-08-09,Livik,Classic Solo,100,Team_B,21,120
M001651,2025-06-04,Livik,Classic Duo,100,Team_I,35,156
M001652,2025-06-08,Vikendi,Classic Squad,100,Team_P,27,55
M001653,2025-05-26,Sanhok,Classic Squad,60,Team_E,22,78
M001654,2025-06-02,Erangel,Classic Duo,60,Team_W,27,157
M001655,2025-08-04,Erangel,Classic Squad,100,Team_W,27,69
M001656,2025-08-09,Erangel,Classic Squad,60,Team_N,23,150
M001657,2025-05-17,Vikendi,Classic Duo,60,Team_Z,21,87
M001658,2025-11-07,Vikendi,Arcade,100,Team_X,26,153
M001659,2025-07-05,Miramar,Arcade,100,Team_G,24,72
M001660,2025-02-19,Vikendi,Classic Duo,100,Team_M,20,94
M001661,2025-09-25,Livik,Classic Solo,60,Team_U,32,157
M001662,2025-07-11,Miramar,Classic Duo,60,Team_Q,29,116
M001663,2025-10-17,Livik,Classic Duo,60,Team_J,22,83
M001664,2025-09-10,Erangel,Arcade,60,Team_E,20,103
M001665,2025-02-25,Vikendi,Classic Squad,60,Team_K,15,90
M001666,2025-08-11,Vikendi,Classic Solo,60,Team_S,26,89
M001667,2025-06-11,Livik,Classic Squad,100,Team_V,33,137
M001668,2025-01-24,Erangel,Classic Duo,60,Team_Z,15,138
M001669,2025-01-15,Erangel,Classic Solo,100,Team_D,20,81
M001670,2025-07-14,Sanhok,Classic Solo,60,Team_X,25,139
M001671,2025-01-03,Miramar,Classic Duo,100,Team_L,19,62
M001672,2025-03-12,Miramar,Arcade,60,Team_W,32,87
M001673,2025-08-06,Miramar,Classic Solo,60,Team_F,25,116
M001674,2025-06-27,Erangel,Classic Squad,60,Team_Q,30,86
M001675,2025-12-30,Erangel,Arcade,100,Team_O,27,76
M001676,2025-09-15,Livik,Classic Duo,60,Team_T,21,112
M001677,2025-12-16,Sanhok,Classic Solo,60,Team_Y,28,160
M001678,2025-08-17,Erangel,Classic Squad,100,Team_V,20,66
M001679,2025-11-07,Miramar,Classic Solo,100,Team_F,16,122
M001680,2025-07-06,Miramar,Classic Solo,100,Team_S,26,109
M001681,2025-08-11,Miramar,Classic Solo,100,Team_S,30,151
M001682,2025-07-17,Livik,Arcade,60,Team_O,28,98
M001683,2025-12-01,Sanhok,Classic Solo,100,Team_Y,28,75
M001684,2025-11-13,Erangel,Classic Solo,60,Team_N,31,57
M001685,2025-07-25,Livik,Arcade,100,Team_W,26,154
M001686,2025-12-01,Sanhok,Arcade,100,Team_R,35,90
M001687,2025-07-26,Erangel,Arcade,100,Team_S,25,106
M001688,2025-06-15,Vikendi,Classic Squad,60,Team_M,23,139
M001689,2025-06-03,Vikendi,Arcade,100,Team_I,25,157
M001690,2025-10-04,Erangel,Classic Squad,60,Team_S,24,56
M001691,2025-08-02,Erangel,Classic Solo,60,Team_L,27,120
M001692,2025-12-30,Sanhok,Classic Solo,100,Team_P,17,159
M001693,2025-10-08,Miramar,Classic Solo,100,Team_A,35,154
M001694,2025-01-30,Erangel,Arcade,100,Team_K,23,66
M001695,2025-01-20,Miramar,Classic Duo,60,Team_G,24,90
M001696,2025-05-21,Livik,Classic Solo,60,Team_Q,23,102
M001697,2025-11-07,Livik,Classic Squad,100,Team_C,25,70
M001698,2025-07-29,Miramar,Arcade,60,Team_D,24,77
M001699,2025-06-24,Erangel,Arcade,60,Team_V,29,69
M001700,2025-08-05,Miramar,Classic Solo,60,Team_Y,25,142
M001701,2025-03-25,Miramar,Classic Solo,100,Team_D,24,140
M001702,2025-01-24,Sanhok,Classic Solo,60,Team_M,17,110
M001703,2025-01-06,Erangel,Classic Solo,60,Team_T,19,76
M001704,2025-07-01,Sanhok,Classic Solo,60,Team_C,17,136
M001705,2025-02-16,Erangel,Classic Squad,100,Team_Q,22,105
M001706,2025-01-03,Miramar,Classic Squad,60,Team_F,15,99
M001707,2025-09-19,Miramar,Classic Duo,100,Team_O,22,156
M001708,2025-02-07,Livik,Classic Squad,60,Team_T,27,159
M001709,2025-05-29,Sanhok,Classic Solo,60,Team_S,34,150
M001710,2025-01-11,Sanhok,Arcade,60,Team_H,29,107
M001711,2025-11-12,Livik,Classic Squad,100,Team_A,30,112
M001712,2025-03-26,Erangel,Classic Solo,60,Team_Y,23,108
M001713,2025-03-20,Vikendi,Classic Solo,60,Team_I,17,156
M001714,2025-02-26,Sanhok,Arcade,100,Team_J,25,122
M001715,2025-12-10,Sanhok,Classic Squad,60,Team_V,28,117
M001716,2025-08-18,Vikendi,Classic Duo,60,Team_P,24,93
M001717,2025-07-17,Miramar,Arcade,100,Team_E,27,58
M001718,2025-12-06,Livik,Classic Duo,60,Team_H,35,111
M001719,2025-08-17,Erangel,Classic Duo,60,Team_E,30,102
M001720,2025-07-30,Erangel,Classic Squad,60,Team_W,22,81
M001721,2025-10-01,Miramar,Classic Solo,100,Team_W,26,103
M001722,2025-07-18,Sanhok,Classic Duo,100,Team_B,26,108
M001723,2025-10-08,Erangel,Classic Duo,100,Team_N,17,155
M001724,2025-07-02,Vikendi,Classic Duo,60,Team_V,20,91
M001725,2025-05-18,Vikendi,Classic Squad,60,Team_I,20,134
M001726,2025-10-25,Vikendi,Classic Squad,60,Team_N,35,71
M001727,2025-10-13,Miramar,Classic Duo,100,Team_S,32,67
M001728,2025-02-10,Miramar,Classic Solo,100,Team_M,17,156
M001729,2025-01-03,Vikendi,Classic Solo,60,Team_B,17,126
M001730,2025-04-21,Erangel,Arcade,60,Team_P,15,111
M001731,2025-05-21,Vikendi,Arcade,60,Team_L,22,65
M001732,2025-10-23,Vikendi,Classic Squad,100,Team_C,30,61
M001733,2025-12-30,Vikendi,Classic Solo,100,Team_Y,21,85
M001734,2025-06-05,Miramar,Classic Squad,60,Team_H,30,62
M001735,2025-08-16,Erangel,Classic Solo,60,Team_N,35,140
M001736,2025-02-21,Erangel,Classic Solo,60,Team_K,18,131
M001737,2025-10-23,Sanhok,Classic Duo,100,Team_R,30,145
M001738,2025-02-13,Erangel,Arcade,60,Team_Y,33,123
M001739,2025-06-20,Miramar,Classic Solo,100,Team_H,17,76
M001740,2025-08-07,Sanhok,Classic Duo,100,Team_D,32,131
M001741,2025-06-24,Erangel,Classic Squad,100,Team_K,24,142
M001742,2025-01-16,Sanhok,Arcade,60,Team_M,17,116
M001743,2025-06-11,Erangel,Arcade,100,Team_S,22,72
M001744,2025-09-30,Miramar,Arcade,60,Team_V,35,147
M001745,2025-08-16,Miramar,Classic Squad,60,Team_U,27,111
M001746,2025-07-23,Sanhok,Arcade,100,Team_T,22,80
M001747,2025-10-12,Livik,Arcade,100,Team_K,26,115
M001748,2025-02-22,Erangel,Classic Solo,60,Team_U,21,141
M001749,2025-07-11,Erangel,Classic Solo,100,Team_S,32,76
M001750,2025-11-04,Miramar,Classic Duo,100,Team_G,30,109
M001751,2025-03-16,Miramar,Arcade,100,Team_X,34,61
M001752,2025-02-19,Vikendi,Classic Duo,60,Team_Z,31,127
M001753,2025-10-06,Erangel,Arcade,60,Team_M,26,59
M001754,2025-01-20,Erangel,Classic Solo,100,Team_N,20,100
M001755,2025-07-20,Vikendi,Classic Solo,60,Team_J,29,103
M001756,2025-02-14,Miramar,Classic Solo,100,Team_D,35,119
M001757,2025-12-14,Sanhok,Classic Duo,60,Team_O,23,156
M001758,2025-12-19,Livik,Classic Duo,100,Team_Y,18,129
M001759,2025-01-28,Erangel,Classic Solo,100,Team_N,16,135
M001760,2025-10-09,Sanhok,Classic Solo,60,Team_H,33,115
M001761,2025-11-27,Sanhok,Classic Squad,60,Team_F,35,68
M001762,2025-11-11,Livik,Classic Solo,60,Team_C,17,115
M001763,2025-12-16,Livik,Classic Duo,60,Team_A,17,151
M001764,2025-04-01,Livik,Classic Solo,60,Team_R,24,61
M001765,2025-10-11,Sanhok,Classic Squad,60,Team_D,26,143
M001766,2025-03-18,Livik,Classic Duo,60,Team_W,25,73
M001767,2025-11-11,Vikendi,Arcade,100,Team_A,22,130
M001768,2025-04-01,Miramar,Classic Solo,100,Team_C,32,120
M001769,2025-05-15,Sanhok,Classic Squad,60,Team_T,25,97
M001770,2025-12-05,Livik,Classic Solo,60,Team_J,25,99
M001771,2025-09-18,Erangel,Classic Squad,100,Team_N,22,86
M001772,2025-03-23,Miramar,Classic Solo,100,Team_B,27,147
M001773,2025-11-16,Vikendi,Classic Squad,60,Team_O,24,143
M001774,2025-12-13,Vikendi,Classic Solo,60,Team_T,25,53
M001775,2025-03-04,Sanhok,Classic Squad,60,Team_B,27,88
M001776,2025-08-05,Livik,Classic Squad,100,Team_H,25,126
M001777,2025-11-13,Vikendi,Classic Duo,100,Team_P,24,148
M001778,2025-10-26,Erangel,Arcade,100,Team_Z,33,51
M001779,2025-12-25,Vikendi,Arcade,60,Team_C,16,122
M001780,2025-02-03,Miramar,Classic Squad,100,Team_S,17,50
M001781,2025-12-05,Miramar,Arcade,60,Team_C,20,103
M001782,2025-05-09,Miramar,Arcade,60,Team_P,15,143
M001783,2025-02-04,Sanhok,Arcade,60,Team_Y,35,78
M001784,2025-11-18,Sanhok,Classic Squad,100,Team_H,33,81
M001785,2025-12-03,Erangel,Classic Duo,60,Team_N,33,129
M001786,2025-04-16,Vikendi,Classic Squad,60,Team_J,23,148
M001787,2025-05-24,Livik,Arcade,60,Team_R,31,98
M001788,2025-02-26,Erangel,Classic Duo,100,Team_S,23,68
M001789,2025-03-13,Erangel,Classic Duo,60,Team_T,21,134
M001790,2025-04-12,Erangel,Classic Squad,100,Team_H,22,70
M001791,2025-03-27,Sanhok,Classic Solo,100,Team_G,21,60
M001792,2025-11-24,Miramar,Classic Solo,60,Team_Z,30,108
M001793,2025-08-02,Livik,Classic Duo,100,Team_D,30,110
M001794,2025-12-02,Livik,Arcade,100,Team_P,27,107
M001795,2025-07-12,Vikendi,Classic Squad,100,Team_M,24,85
M001796,2025-01-20,Erangel,Classic Duo,100,Team_J,28,109
M001797,2025-03-07,Erangel,Classic Duo,60,Team_W,21,135
M001798,2025-04-28,Erangel,Arcade,100,Team_J,30,124
M001799,2025-05-07,Erangel,Classic Solo,100,Team_O,25,95
M001800,2025-12-03,Erangel,Arcade,100,Team_V,29,73
M001801,2025-12-04,Miramar,Classic Duo,60,Team_Q,30,112
M001802,2025-10-12,Vikendi,Classic Solo,60,Team_J,33,94
M001803,2025-02-14,Sanhok,Classic Squad,100,Team_Q,26,76
M001804,2025-12-26,Vikendi,Classic Solo,100,Team_H,20,124
M001805,2025-06-23,Erangel,Classic Solo,100,Team_B,28,93
M001806,2025-08-31,Livik,Classic Duo,60,Team_L,29,149
M001807,2025-03-28,Vikendi,Classic Solo,60,Team_N,23,50
M001808,2025-05-21,Sanhok,Arcade,100,Team_Z,23,112
M001809,2025-01-31,Sanhok,Classic Solo,60,Team_P,32,158
M001810,2025-04-29,Livik,Classic Duo,100,Team_L,18,146
M001811,2025-02-18,Erangel,Classic Solo,100,Team_Q,17,122
M001812,2025-08-09,Sanhok,Arcade,100,Team_P,35,147
M001813,2025-03-10,Vikendi,Arcade,60,Team_P,20,116
M001814,2025-05-16,Miramar,Classic Squad,60,Team_T,26,130
M001815,2025-08-21,Vikendi,Classic Duo,100,Team_V,29,117
M001816,2025-05-15,Livik,Classic Solo,60,Team_M,21,74
M001817,2025-10-23,Vikendi,Classic Solo,60,Team_R,27,85
M001818,2025-07-28,Livik,Arcade,60,Team_T,28,109
M001819,2025-07-14,Miramar,Classic Duo,100,Team_I,15,83
M001820,2025-05-03,Vikendi,Arcade,60,Team_X,23,153
M001821,2025-08-01,Vikendi,Classic Duo,60,Team_F,22,105
M001822,2025-03-19,Vikendi,Classic Squad,60,Team_O,15,151
M001823,2025-06-20,Sanhok,Classic Duo,60,Team_W,35,67
M001824,2025-11-19,Livik,Classic Solo,60,Team_H,19,118
M001825,2025-05-31,Livik,Classic Squad,100,Team_M,25,143
M001826,2025-09-24,Erangel,Classic Solo,100,Team_Q,26,114
M001827,2025-07-28,Vikendi,Classic Duo,100,Team_S,15,71
M001828,2025-01-24,Erangel,Classic Duo,100,Team_C,27,90
M001829,2025-12-30,Miramar,Arcade,60,Team_W,16,89
M001830,2025-06-14,Miramar,Classic Squad,60,Team_C,22,64
M001831,2025-11-27,Vikendi,Classic Duo,60,Team_I,28,78
M001832,2025-09-11,Sanhok,Classic Duo,100,Team_G,23,107
M001833,2025-07-13,Livik,Classic Squad,100,Team_G,23,120
M001834,2025-03-29,Miramar,Classic Squad,60,Team_J,18,159
M001835,2025-12-21,Livik,Classic Duo,60,Team_F,20,56
M001836,2025-10-31,Livik,Classic Solo,100,Team_J,23,53
M001837,2025-04-22,Livik,Arcade,60,Team_V,28,156
M001838,2025-03-09,Erangel,Classic Duo,100,Team_R,23,108
