player_id,player_name,age,country,device_type,tier,kd_ratio,total_matches,total_wins,avg_damage
P01211,Player_KLIOH,21,India,Mobile,Silver,4.35,899,205,419
P01212,Player_HBAXG,21,India,Tablet,Bronze,5.05,1992,243,458
P01213,Player_LSNFR,25,India,Tablet,Bronze,3.64,1965,119,522
P01214,Player_JCBUY,23,India,Mobile,Gold,2.05,1977,383,760
P01215,Player_SQDCW,21,India,Tablet,Bronze,4.2,351,83,835
P01216,Player_PJVIS,16,India,Mobile,Platinum,5.87,1888,289,820
P01217,Player_KVDIT,22,India,Mobile,Silver,5.26,1933,242,602
P01218,Player_KGAUE,23,India,Mobile,Diamond,3.29,1976,478,868
P01219,Player_EOTCG,30,India,Mobile,Bronze,5.66,1506,412,966
P01220,Player_QFFZX,21,India,Tablet,Gold,1.6,1967,217,284
P01221,Player_LFMUA,16,India,Mobile,Ace,1.09,257,150,833
P01222,Player_HQUEO,18,India,Mobile,Bronze,5.49,1146,466,857
P01223,Player_LQYEN,17,India,Mobile,Crown,3.12,191,122,291
P01224,Player_ONCKH,26,India,Mobile,Bronze,2.94,1616,115,252
P01225,Player_OQXXN,27,India,Tablet,Diamond,3.11,1071,421,213
P01226,Player_OCMNK,30,India,Mobile,Platinum,4.3,1406,102,388
P01227,Player_YMEQS,29,India,Tablet,Bronze,5.0,1602,387,572
P01228,Player_EWGYS,18,India,Tablet,Crown,5.85,1239,205,668
P01229,Player_FNPUU,27,India,Tablet,Silver,5.86,455,479,437
P01230,Player_XTAYI,20,India,Tablet,Platinum,5.92,172,401,688
P01231,Player_CZNLU,25,India,Mobile,Diamond,3.88,1546,391,430
P01232,Player_FYTZN,30,India,Mobile,Bronze,1.24,778,134,968
P01233,Player_QBGPJ,26,India,Tablet,Conqueror,5.72,1217,225,276
P01234,Player_LPXWH,19,India,Tablet,Gold,5.71,1277,471,879
P01235,Player_MWCXZ,23,India,Mobile,Gold,1.62,142,84,528
P01236,Player_ENRCA,27,India,Mobile,Crown,3.83,1089,108,975
P01237,Player_ADKLY,20,India,Mobile,Ace,3.82,1157,295,909
P01238,Player_AOFSM,20,India,Mobile,Silver,1.67,1118,436,885
P01239,Player_OHLRZ,25,India,Tablet,Ace,1.75,1963,381,342
P01240,Player_BCJKK,22,India,Mobile,Ace,4.93,1971,224,621
P01241,Player_YTWBA,21,India,Tablet,Conqueror,4.24,1247,435,368
P01242,Player_ZFWVA,29,India,Tablet,Ace,1.22,912,228,247
P01243,Player_UFDHE,30,India,Mobile,Diamond,2.83,365,299,934
P01244,Player_COIJL,24,India,Tablet,Bronze,1.48,340,454,677
P01245,Player_RYXSS,27,India,Mobile,Gold,1.26,1480,28,822
P01246,Player_JFZVH,21,India,Mobile,Conqueror,1.07,1211,98,609
P01247,Player_OBURJ,26,India,Tablet,Ace,1.24,1198,337,769
P01248,Player_LQHVE,23,India,Mobile,Conqueror,2.03,1648,378,271
P01249,Player_XPTUJ,28,India,Tablet,Silver,1.89,1971,426,450
P01250,Player_JKNRO,18,India,Mobile,Gold,4.48,646,306,870
P01251,Player_VCNKM,22,India,Tablet,Crown,4.8,168,140,387
P01252,Player_DVDEL,24,India,Mobile,Gold,1.88,1176,42,656
P01253,Player_IKJBS,28,India,Tablet,Ace,3.11,1849,16,535
P01254,Player_ISJCH,18,India,Mobile,Silver,1.03,1446,353,561
P01255,Player_LCHQR,16,India,Mobile,Crown,3.87,224,438,672
P01256,Player_YZKIG,16,India,Tablet,Conqueror,1.94,1562,269,622
P01257,Player_IPFIU,19,India,Mobile,Bronze,1.43,1274,18,373
P01258,Player_WAFXJ,26,India,Tablet,Gold,5.52,793,58,685
P01259,Player_TNOCM,20,India,Tablet,Ace,4.87,1283,479,666
P01260,Player_SOVLR,21,India,Mobile,Gold,3.45,447,29,608
P01261,Player_SHTPN,21,India,Tablet,Ace,1.04,609,174,574
P01262,Player_HXCFD,26,India,Mobile,Diamond,3.89,528,193,781
P01263,Player_JSJCX,24,India,Tablet,Platinum,1.42,1244,253,487
P01264,Player_DXGZY,16,India,Tablet,Gold,4.47,975,182,830
P01265,Player_GDKFM,25,India,Tablet,Crown,1.46,1899,365,501
P01266,Player_NVIZQ,27,India,Tablet,Platinum,3.05,1276,163,570
P01267,Player_QMIZN,19,India,Tablet,Diamond,4.66,291,20,452
P01268,Player_NTXTW,18,India,Mobile,Ace,4.57,1681,70,616
P01269,Player_GVOCG,23,India,Tablet,Silver,1.56,1759,472,454
P01270,Player_SAQVU,21,India,Tablet,Gold,2.0,1294,303,636
P01271,Player_KRAID,30,India,Tablet,Platinum,4.67,1506,353,519
P01272,Player_HCMBM,23,India,Tablet,Gold,1.54,101,380,793
P01273,Player_WSJXS,24,India,Tablet,Platinum,5.29,669,41,607
P01274,Player_SMKSB,16,India,Mobile,Conqueror,1.32,1605,73,264
P01275,Player_KZEUO,19,India,Tablet,Diamond,4.42,1888,456,354
P01276,Player_CVARS,25,India,Tablet,Platinum,1.05,308,307,842
P01277,Player_CQWNW,26,India,Tablet,Gold,5.25,1170,287,265
P01278,Player_BOIOQ,16,India,Mobile,Crown,4.95,277,428,891
P01279,Player_THPKH,26,India,Mobile,Crown,2.18,443,93,980
P01280,Player_IVTVO,28,India,Mobile,Crown,4.63,1922,426,451
P01281,Player_WGLSM,19,India,Tablet,Crown,3.75,1629,307,988
P01282,Player_QZWFK,17,India,Tablet,Conqueror,4.05,784,451,579
P01283,Player_UWEPM,20,India,Mobile,Bronze,2.67,1152,244,692
P01284,Player_EZUUT,22,India,Tablet,Ace,5.39,746,181,334
P01285,Player_UQYEK,28,India,Tablet,Crown,3.37,1432,430,814
P01286,Player_GVFDQ,23,India,Tablet,Bronze,4.08,1600,149,472
P01287,Player_GAYOL,19,India,Tablet,Platinum,1.58,1266,135,722
P01288,Player_KNFUJ,16,India,Mobile,Gold,5.64,1722,128,584
P01289,Player_FQPBW,20,India,Mobile,Platinum,4.33,1221,263,906
P01290,Player_DUPZN,24,India,Mobile,Gold,4.13,1156,462,316
P01291,Player_UTHAE,29,India,Mobile,Conqueror,1.83,560,481,989
P01292,Player_YNZCB,27,India,Mobile,Platinum,5.09,1153,194,978
P01293,Player_APING,23,India,Mobile,Silver,2.97,1558,462,461
P01294,Player_UISHD,22,India,Tablet,Gold,4.73,820,304,727
P01295,Player_RAKAB,20,India,Mobile,Platinum,4.76,270,207,220
P01296,Player_KZMUU,17,India,Mobile,Platinum,1.55,529,423,586
P01297,Player_FIZRA,16,India,Mobile,Bronze,2.33,782,339,392
P01298,Player_RFRZK,16,India,Mobile,Diamond,1.45,1399,19,438
P01299,Player_XLCDU,17,India,Tablet,Ace,4.06,1638,298,772
P01300,Player_JSWDD,16,India,Tablet,Platinum,4.58,159,79,396
P01301,Player_JVCXK,27,India,Mobile,Bronze,5.74,1566,358,792
P01302,Player_ELCOQ,20,India,Mobile,Gold,3.97,1667,466,622
P01303,Player_AGUPV,27,India,Mobile,Silver,4.18,1296,435,954
P01304,Player_EXEMH,27,India,Tablet,Bronze,2.52,1968,133,552
P01305,Player_KUABO,20,India,Mobile,Ace,2.68,886,201,904
P01306,Player_IBEBR,20,India,Mobile,Platinum,2.25,1621,262,925
P01307,Player_JOANV,25,India,Tablet,Crown,1.59,598,341,427
P01308,Player_LOHWU,27,India,Tablet,Bronze,2.11,689,371,647
P01309,Player_LALXE,18,India,Mobile,Platinum,3.14,1921,99,920
P01310,Player_FOHMY,29,India,Mobile,Crown,3.74,751,85,551
P01311,Player_FLTOW,24,India,Tablet,Bronze,1.84,738,167,643
P01312,Player_FXZEY,24,India,Tablet,Bronze,2.72,748,311,807
P01313,Player_MLWSA,20,India,Mobile,Gold,1.42,1396,97,631
P01314,Player_RLPAT,30,India,Mobile,Gold,2.7,1646,238,429
P01315,Player_SRWEI,26,India,Tablet,Silver,4.61,1610,166,812
P01316,Player_HIVMP,30,India,Tablet,Ace,1.21,910,272,484
P01317,Player_WCEVN,27,India,Tablet,Gold,4.76,1362,359,220
P01318,Player_KWGSK,25,India,Mobile,Silver,5.38,548,263,271
P01319,Player_FAMIU,22,India,Mobile,Gold,3.62,203,229,784
P01320,Player_NTKSQ,23,India,Tablet,Gold,5.53,966,493,245
P01321,Player_ULEWY,23,India,Mobile,Platinum,5.46,1360,151,903
P01322,Player_XFTEU,26,India,Mobile,Conqueror,3.79,1609,258,393
P01323,Player_EKHXL,25,India,Tablet,Conqueror,3.44,383,276,379
P01324,Player_MZCTV,20,India,Mobile,Platinum,5.53,139,465,312
P01325,Player_BVUEU,24,India,Tablet,Platinum,5.23,814,234,730
P01326,Player_HLKFW,26,India,Mobile,Conqueror,1.37,1852,405,463
P01327,Player_ANDEF,30,India,Tablet,Conqueror,4.0,1502,228,658
P01328,Player_QTRFG,29,India,Mobile,Conqueror,5.02,1204,111,909
P01329,Player_EWBFT,23,India,Tablet,Diamond,5.62,1580,76,697
P01330,Player_UZJIZ,25,India,Mobile,Gold,1.27,100,284,292
P01331,Player_RDCNR,19,India,Tablet,Gold,2.21,798,297,578
P01332,Player_NPDVB,22,India,Tablet,Ace,2.84,1821,230,975
P01333,Player_AEZEB,27,India,Tablet,Bronze,4.83,830,17,546
P01334,Player_IWIVI,16,India,Mobile,Conqueror,3.72,661,302,426
P01335,Player_HASIC,25,India,Tablet,Crown,5.86,1937,336,252
P01336,Player_GPOKH,21,India,Tablet,Gold,5.93,1564,303,562
P01337,Player_HHTKL,20,India,Tablet,Conqueror,5.3,1645,316,776
P01338,Player_LYJEM,24,India,Tablet,Diamond,4.52,763,467,957
P01339,Player_LNSUQ,27,India,Mobile,Silver,3.16,353,364,715
P01340,Player_GMCYA,18,India,Tablet,Silver,5.54,1055,122,827
P01341,Player_VILVO,20,India,Mobile,Crown,5.8,562,19,386
P01342,Player_BOOKH,17,India,Mobile,Platinum,5.87,1997,391,527
P01343,Player_IUPRG,29,India,Mobile,Bronze,2.39,186,102,212
P01344,Player_AXYVG,22,India,Tablet,Crown,1.7,1050,313,573
P01345,Player_SKLAY,19,India,Mobile,Conqueror,3.59,459,251,215
P01346,Player_OVLVT,25,India,Tablet,Gold,1.23,347,46,415
P01347,Player_KMQAE,16,India,Tablet,Ace,1.31,782,200,589
P01348,Player_NQKAU,21,India,Tablet,Platinum,1.25,393,138,894
P01349,Player_ZPMEC,17,India,Mobile,Ace,5.67,606,370,349
P01350,Player_SIGEE,29,India,Mobile,Ace,3.35,1021,350,502
P01351,Player_CBUUM,27,India,Tablet,Crown,4.22,1896,355,998
P01352,Player_YBKUP,29,India,Tablet,Diamond,5.53,508,144,348
P01353,Player_ABPWX,24,India,Mobile,Crown,4.98,1035,81,918
P01354,Player_XCZVZ,20,India,Tablet,Platinum,4.36,1548,10,901
P01355,Player_IBMYZ,30,India,Mobile,Bronze,2.02,625,223,783
P01356,Player_ERWIL,18,India,Mobile,Crown,1.2,1176,141,682
P01357,Player_WQDHR,20,India,Mobile,Platinum,3.6,1653,99,247
P01358,Player_RUIXW,24,India,Tablet,Diamond,4.49,749,158,939
P01359,Player_ASUIW,18,India,Tablet,Ace,2.67,1087,257,609
P01360,Player_BOYEB,18,India,Mobile,Gold,1.7,1614,272,864
P01361,Player_YKFEV,24,India,Mobile,Platinum,5.02,172,14,752
P01362,Player_LEMOW,29,India,Mobile,Conqueror,4.14,1836,343,347
P01363,Player_QZGKW,28,India,Mobile,Conqueror,4.25,796,232,313
P01364,Player_CQMOR,25,India,Tablet,Crown,4.1,1761,338,756
P01365,Player_VMHRP,21,India,Tablet,Diamond,2.67,1550,278,289
P01366,Player_IYGHZ,20,India,Tablet,Ace,2.01,585,366,398
P01367,Player_IERUS,16,India,Tablet,Conqueror,3.01,993,78,496
P01368,Player_GUMHM,26,India,Mobile,Silver,5.96,120,490,366
P01369,Player_YFBMN,18,India,Mobile,Crown,1.82,1782,127,393
P01370,Player_XSWGR,29,India,Tablet,Diamond,2.54,191,467,404
P01371,Player_PCZXG,27,India,Mobile,Ace,4.87,1991,355,998
P01372,Player_USPOL,20,India,Tablet,Gold,1.83,457,69,522
P01373,Player_ECNEH,29,India,Mobile,Crown,3.22,1629,217,695
P01374,Player_CIYFL,30,India,Mobile,Crown,2.57,495,127,570
P01375,Player_XHZUC,23,India,Tablet,Platinum,3.53,638,322,788
P01376,Player_ODHCH,20,India,Mobile,Gold,4.52,571,266,696
P01377,Player_AFBJK,25,India,Tablet,Conqueror,4.78,1345,171,232
P01378,Player_TNNBY,21,India,Mobile,Ace,3.32,1194,461,569
P01379,Player_WYYBV,22,India,Tablet,Ace,2.22,181,458,243
P01380,Player_DGTLO,29,India,Mobile,Silver,4.58,612,106,337
P01381,Player_LCZFF,19,India,Mobile,Silver,1.65,1556,495,859
P01382,Player_NNYLT,28,India,Tablet,Crown,2.42,1905,241,766
P01383,Player_MHPEW,22,India,Mobile,Ace,5.41,1857,214,585
P01384,Player_OCDCX,28,India,Tablet,Platinum,2.95,525,152,814
P01385,Player_ULMYJ,29,India,Mobile,Platinum,5.05,828,408,956
P01386,Player_JIRZS,27,India,Mobile,Gold,5.58,348,298,421
P01387,Player_HHXCH,23,India,Tablet,Conqueror,2.41,368,246,593
P01388,Player_MMYHB,25,India,Tablet,Diamond,1.93,1155,214,617
P01389,Player_FBPXC,17,India,Tablet,Gold,4.41,1397,151,335
P01390,Player_VGLVW,30,India,Tablet,Bronze,1.62,832,124,885
P01391,Player_VDUMS,27,India,Tablet,Platinum,3.95,896,124,401
P01392,Player_QDITJ,19,India,Tablet,Bronze,5.56,1796,288,285
P01393,Player_YZDCR,24,India,Tablet,Diamond,4.4,599,434,663
P01394,Player_YCTMM,17,India,Mobile,Platinum,1.51,257,402,405
P01395,Player_FQBPB,22,India,Mobile,Diamond,1.23,1386,317,297
P01396,Player_JKZHR,26,India,Tablet,Diamond,5.83,118,117,347
P01397,Player_KOEPV,18,India,Tablet,Crown,5.35,208,325,662
P01398,Player_VAFXK,16,India,Mobile,Ace,4.62,1004,44,367
P01399,Player_FKITM,25,India,Tablet,Platinum,2.24,1012,136,414
P01400,Player_NGUNI,25,India,Tablet,Silver,2.59,1384,488,905
P01401,Player_YAVFA,19,India,Mobile,Diamond,1.71,774,367,339
P01402,Player_HJNGO,16,India,Tablet,Crown,5.39,1930,350,239
P01403,Player_LGTHM,27,India,Tablet,Crown,5.74,187,361,305
P01404,Player_FXGIV,18,India,Tablet,Conqueror,4.79,1462,59,355
P01405,Player_FVEJF,22,India,Mobile,Platinum,3.06,1662,491,888
P01406,Player_JXYTI,24,India,Mobile,Crown,2.28,1957,478,680
P01407,Player_EHIGX,27,India,Tablet,Bronze,3.11,1169,328,745
P01408,Player_SMKWF,24,India,Mobile,Crown,3.42,1451,135,922
P01409,Player_BFRZT,21,India,Tablet,Silver,1.66,1983,11,290
P01410,Player_XJIAP,20,India,Tablet,Diamond,2.86,1703,455,531
P01411,Player_IGJZZ,19,India,Mobile,Silver,2.62,1055,108,278
P01412,Player_VMENG,20,India,Mobile,Gold,3.1,1144,136,795
P01413,Player_OJBXA,20,India,Tablet,Conqueror,4.06,263,162,305
P01414,Player_FGORT,17,India,Mobile,Crown,1.38,1958,103,703
P01415,Player_XDZFP,16,India,Tablet,Conqueror,3.07,1852,113,946
P01416,Player_FMZFR,26,India,Mobile,Conqueror,4.67,1310,304,800
P01417,Player_LMZIC,16,India,Mobile,Ace,4.86,275,484,518
P01418,Player_SSNTP,26,India,Tablet,Gold,3.55,1167,488,379
P01419,Player_SQNDV,18,India,Mobile,Diamond,5.51,328,418,309
P01420,Player_JCWNF,29,India,Mobile,Ace,3.66,697,500,287
P01421,Player_XLLYV,25,India,Mobile,Ace,3.43,451,119,950
P01422,Player_FESBJ,24,India,Mobile,Bronze,3.16,1563,37,799
P01423,Player_SCJEX,30,India,Tablet,Silver,3.18,1016,127,207
P01424,Player_VMALE,16,India,Tablet,Gold,4.28,569,380,386
P01425,Player_SBMFU,20,India,Mobile,Ace,4.19,1491,219,675
P01426,Player_QECSB,23,India,Tablet,Ace,5.15,642,276,990
P01427,Player_OLPKI,17,India,Mobile,Silver,4.77,519,416,812
P01428,Player_EKWYV,28,India,Mobile,Ace,1.15,298,271,778
P01429,Player_CSNZK,28,India,Mobile,Diamond,3.32,1819,362,615
P01430,Player_VVKUU,16,India,Tablet,Silver,1.22,713,70,537
P01431,Player_LLHCZ,22,India,Tablet,Bronze,2.69,1279,15,289
P01432,Player_OIPJG,26,India,Tablet,Silver,1.06,380,106,984
P01433,Player_HOVPB,22,India,Mobile,Platinum,1.37,1699,17,910
P01434,Player_RFAEK,22,India,Tablet,Platinum,3.04,886,407,373
P01435,Player_UJCBN,25,India,Tablet,Crown,4.98,1000,443,638
P01436,Player_SLULU,19,India,Tablet,Diamond,3.46,1286,121,778
P01437,Player_UKCFX,20,India,Mobile,Crown,4.26,1779,11,655
P01438,Player_XQQJW,23,India,Tablet,Ace,1.06,182,69,634
P01439,Player_VTDIV,27,India,Tablet,Ace,1.15,406,253,374
P01440,Player_ZLCGB,28,India,Mobile,Diamond,5.09,1891,193,352
P01441,Player_EMJMI,24,India,Mobile,Gold,3.7,417,110,986
P01442,Player_HZVED,29,India,Mobile,Silver,2.94,1053,408,431
P01443,Player_QMCGW,21,India,Tablet,Platinum,5.25,992,322,477
P01444,Player_BMACR,18,India,Tablet,Silver,2.64,895,256,809
P01445,Player_TSNWU,19,India,Mobile,Bronze,5.29,201,399,791
P01446,Player_VUTPY,17,India,Mobile,Ace,1.74,1869,373,836
P01447,Player_RLFFV,27,India,Mobile,Ace,1.27,477,500,765
P01448,Player_UPTND,30,India,Tablet,Platinum,4.84,1778,489,822
P01449,Player_KWCZY,27,India,Mobile,Bronze,2.25,982,205,788
P01450,Player_PZDYA,16,India,Tablet,Diamond,4.48,368,152,549
P01451,Player_TUXAT,17,India,Mobile,Conqueror,4.82,508,487,333
P01452,Player_TVSVZ,23,India,Tablet,Ace,5.73,368,95,678
P01453,Player_XTQVD,26,India,Mobile,Gold,4.24,370,204,338
P01454,Player_HFDIQ,19,India,Tablet,Diamond,3.21,251,35,521
P01455,Player_AVURA,16,India,Tablet,Diamond,1.53,291,315,515
P01456,Player_LQRCI,24,India,Tablet,Ace,5.0,1256,379,855
P01457,Player_QOSVH,27,India,Tablet,Silver,1.45,1944,181,417
P01458,Player_UKMYB,19,India,Tablet,Gold,3.23,1017,426,308
P01459,Player_NCGND,16,India,Tablet,Silver,5.39,1021,321,945
P01460,Player_DBHXS,27,India,Tablet,Gold,4.36,876,427,553
P01461,Player_KJMBS,25,India,Mobile,Crown,5.03,1892,18,454
P01462,Player_LPASG,21,India,Tablet,Crown,4.32,1944,249,836
P01463,Player_JGSMI,20,India,Mobile,Gold,4.61,956,287,281
P01464,Player_IKRRJ,23,India,Tablet,Diamond,1.44,929,101,705
P01465,Player_EMTMV,16,India,Mobile,Diamond,2.64,1793,256,245
P01466,Player_ZEYSM,21,India,Mobile,Crown,1.17,514,388,959
P01467,Player_CLFYY,25,India,Mobile,Silver,2.78,1985,111,680
P01468,Player_QUEFY,28,India,Tablet,Gold,4.95,1310,473,404
P01469,Player_DWNWM,17,India,Mobile,Bronze,1.27,1762,375,479
P01470,Player_GVQZQ,27,India,Mobile,Conqueror,2.91,535,285,239
P01471,Player_ASFEM,19,India,Tablet,Ace,5.93,1380,271,816
P01472,Player_QJGKR,18,India,Mobile,Conqueror,5.63,745,242,768
P01473,Player_BJDEE,16,India,Mobile,Ace,5.6,818,403,917
P01474,Player_IDOUK,29,India,Mobile,Platinum,4.63,536,336,226
P01475,Player_VOANL,18,India,Mobile,Bronze,5.29,859,34,603
P01476,Player_HMFCE,25,India,Tablet,Crown,4.6,1344,484,709
P01477,Player_JYMKA,19,India,Tablet,Conqueror,3.81,1023,166,371
P01478,Player_UPTJB,21,India,Tablet,Crown,4.81,1138,28,778
P01479,Player_VKZUJ,21,India,Mobile,Platinum,2.22,1815,471,1000
P01480,Player_DFZRL,25,India,Tablet,Bronze,5.23,1399,190,926
P01481,Player_NGLFW,27,India,Mobile,Diamond,1.17,972,264,547
P01482,Player_OIWKT,18,India,Mobile,Conqueror,4.92,1145,83,239
P01483,Player_PPJWB,18,India,Tablet,Silver,5.38,143,122,394
P01484,Player_GRRSN,28,India,Mobile,Crown,2.85,1982,95,942
P01485,Player_HWVRS,20,India,Tablet,Silver,4.15,1908,182,720
P01486,Player_SGWBJ,30,India,Mobile,Ace,5.51,1524,482,597
P01487,Player_FFQWT,19,India,Tablet,Crown,4.05,1169,477,810
P01488,Player_QPKWU,27,India,Mobile,Silver,2.75,1638,205,974
P01489,Player_QUCNT,24,India,Tablet,Gold,1.73,1812,154,255
P01490,Player_CJGRY,20,India,Tablet,Silver,4.95,1027,243,537
P01491,Player_EGIDI,25,India,Tablet,Silver,3.24,1868,173,930
P01492,Player_XUPLL,29,India,Mobile,Conqueror,4.4,810,408,588
P01493,Player_JIXPG,20,India,Mobile,Conqueror,2.65,1451,178,365
P01494,Player_UMXKG,22,India,Tablet,Diamond,5.51,1842,411,736
P01495,Player_JMCHV,28,India,Tablet,Ace,5.17,207,100,628
P01496,Player_ISJLT,24,India,Tablet,Conqueror,5.83,1590,414,827
P01497,Player_AZVFW,28,India,Tablet,Diamond,5.94,730,371,866
P01498,Player_FFIYE,22,India,Tablet,Diamond,4.73,1510,248,217
P01499,Player_SATYN,25,India,Tablet,Crown,4.5,632,250,905
P01500,Player_YYOTO,28,India,Tablet,Crown,5.35,1644,475,254
P01501,Player_GIEDY,24,India,Tablet,Ace,1.71,249,121,811
P01502,Player_QOCAH,29,India,Tablet,Conqueror,1.63,1308,416,305
P01503,Player_QKYTA,22,India,Mobile,Bronze,5.93,1940,192,594
P01504,Player_CQEWR,19,India,Mobile,Bronze,3.07,1246,71,753
P01505,Player_WZMYS,23,India,Tablet,Silver,2.15,503,76,315
P01506,Player_RHGAV,24,India,Mobile,Conqueror,4.11,1335,262,932
P01507,Player_TPTSQ,28,India,Mobile,Bronze,1.66,1882,410,369
P01508,Player_OROIP,19,India,Mobile,Diamond,5.04,1120,49,239
P01509,Player_QGTLP,22,India,Tablet,Conqueror,3.4,1443,45,479
P01510,Player_AMEIZ,30,India,Mobile,Diamond,1.67,149,258,670
P01511,Player_SZBKS,23,India,Mobile,Platinum,1.96,944,28,941
P01512,Player_NENRI,24,India,Tablet,Platinum,2.66,815,316,509
P01513,Player_PURGH,24,India,Mobile,Silver,1.52,687,345,934
P01514,Player_IJMTY,19,India,Tablet,Crown,2.47,951,460,873
P01515,Player_QZSKY,19,India,Mobile,Silver,2.87,815,134,864
P01516,Player_VRBMX,23,India,Mobile,Bronze,1.38,725,289,816
P01517,Player_QZAHG,19,India,Mobile,Ace,2.01,1249,414,835
P01518,Player_WCNCO,27,India,Tablet,Silver,4.67,121,468,630
P01519,Player_HIJAK,19,India,Mobile,Platinum,4.19,1533,314,918
P01520,Player_KERUI,23,India,Mobile,Conqueror,4.47,281,137,880
P01521,Player_WJCTZ,29,India,Mobile,Diamond,4.34,1047,165,494
P01522,Player_LIAMO,18,India,Mobile,Platinum,3.17,1371,209,770
P01523,Player_RXWWB,21,India,Mobile,Bronze,1.71,1570,312,957
P01524,Player_YTQVY,19,India,Tablet,Gold,5.9,1032,37,530
P01525,Player_KXVEZ,29,India,Tablet,Diamond,5.38,886,387,548
P01526,Player_MJCXV,22,India,Mobile,Gold,4.4,1555,198,321
P01527,Player_PYUBW,23,India,Tablet,Gold,2.27,317,471,400
P01528,Player_UFXQN,27,India,Mobile,Platinum,5.57,301,110,533
P01529,Player_CCMOT,25,India,Tablet,Diamond,5.24,749,78,638
P01530,Player_MGQLS,25,India,Mobile,Ace,2.9,1500,125,554
P01531,Player_BFHPP,23,India,Tablet,Conqueror,4.62,724,270,264
P01532,Player_VGOXI,21,India,Mobile,Bronze,3.47,1110,202,247
P01533,Player_BIZXC,18,India,Tablet,Platinum,1.36,347,67,201
P01534,Player_GCNRQ,25,India,Tablet,Ace,3.54,1442,388,626
P01535,Player_DUVKY,20,India,Mobile,Platinum,5.37,386,30,736
P01536,Player_YNBKG,18,India,Tablet,Gold,1.51,1599,57,229
P01537,Player_OJXQH,16,India,Tablet,Bronze,1.59,108,294,448
P01538,Player_QGOGK,17,India,Tablet,Platinum,2.36,288,416,395
P01539,Player_BUYIB,30,India,Tablet,Gold,3.48,1266,70,431
P01540,Player_FVMTT,24,India,Mobile,Gold,2.63,943,75,663
P01541,Player_GJSJO,21,India,Tablet,Silver,4.19,1846,421,787
P01542,Player_BQWJN,20,India,Tablet,Silver,2.47,384,164,849
P01543,Player_PQUFD,30,India,Tablet,Gold,1.93,1558,71,254
P01544,Player_FOQWK,17,India,Mobile,Ace,5.43,1945,396,849
P01545,Player_YWKOM,22,India,Mobile,Silver,3.49,594,12,588
P01546,Player_ANKHA,24,India,Tablet,Gold,4.3,1870,42,212
P01547,Player_SIJHW,21,India,Mobile,Ace,5.67,829,330,824
P01548,Player_WTSZY,22,India,Tablet,Diamond,2.64,1987,55,372
P01549,Player_LXJMP,18,India,Mobile,Diamond,2.34,965,234,669
P01550,Player_DTPZM,29,India,Mobile,Gold,3.11,1558,169,481
P01551,Player_DLXYA,20,India,Tablet,Platinum,5.02,221,487,445
P01552,Player_FQWDV,25,India,Mobile,Conqueror,3.39,993,474,425
P01553,Player_LQYQN,16,India,Tablet,Conqueror,2.35,263,52,985
P01554,Player_LNUXY,21,India,Tablet,Diamond,5.61,506,387,354
P01555,Player_XKRRX,28,India,Mobile,Conqueror,5.75,453,395,475
P01556,Player_NFUZA,23,India,Tablet,Ace,1.26,701,422,727
P01557,Player_HPAAQ,20,India,Mobile,Gold,2.46,1448,197,970
P01558,Player_LIDUK,21,India,Tablet,Silver,4.12,1414,394,751
P01559,Player_ARJOM,29,India,Mobile,Bronze,4.29,693,226,415
P01560,Player_FPXOL,23,India,Tablet,Diamond,2.14,1387,442,327
P01561,Player_NVYMD,26,India,Mobile,Diamond,2.49,470,75,969
P01562,Player_MVDRK,20,India,Mobile,Diamond,4.72,1858,440,290
P01563,Player_AQKFA,21,India,Mobile,Gold,2.95,412,374,581
P01564,Player_XMZKU,28,India,Mobile,Diamond,4.38,1810,441,980
P01565,Player_MVCMU,26,India,Tablet,Silver,1.87,1507,467,518
P01566,Player_KOCWG,26,India,Mobile,Diamond,3.7,1606,446,508
P01567,Player_LBOCA,17,India,Tablet,Ace,3.92,1971,478,330
P01568,Player_TFRLJ,20,India,Tablet,Platinum,5.91,676,337,279
P01569,Player_JSWJL,20,India,Mobile,Ace,5.36,557,401,649
P01570,Player_KNTIY,24,India,Mobile,Platinum,3.72,1236,384,377
P01571,Player_GEVGT,30,India,Mobile,Ace,3.93,309,161,944
P01572,Player_RKPYG,16,India,Mobile,Platinum,5.91,290,41,212
P01573,Player_HJTTC,28,India,Tablet,Diamond,1.55,1300,122,607
P01574,Player_DXUDV,20,India,Mobile,Gold,5.47,1966,309,991
P01575,Player_FPARF,19,India,Tablet,Platinum,5.98,485,212,990
P01576,Player_BAJXB,24,India,Mobile,Crown,2.6,249,184,477
P01577,Player_COEVG,19,India,Tablet,Platinum,3.33,729,321,426
P01578,Player_SJDFR,28,India,Tablet,Silver,3.04,1655,57,713
P01579,Player_DAKZE,18,India,Tablet,Conqueror,5.22,1349,55,431
P01580,Player_FHWOR,27,India,Mobile,Conqueror,4.58,1184,198,401
P01581,Player_UOIBI,19,India,Mobile,Crown,4.16,1408,492,543
P01582,Player_KEXTF,16,India,Tablet,Silver,3.62,1540,199,440
P01583,Player_UICDL,28,India,Tablet,Silver,2.33,1908,362,726
